"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"24.11.2020 04:00 - 24.11.2020 05:00","2000","2000","0","889"
"24.11.2020 05:00 - 24.11.2020 06:00","2000","2000","0","890"
"24.11.2020 06:00 - 24.11.2020 07:00","2000","2000","0","890"
"24.11.2020 07:00 - 24.11.2020 08:00","2000","2000","0","940"
"24.11.2020 08:00 - 24.11.2020 09:00","2000","2000","0","1415"
"24.11.2020 09:00 - 24.11.2020 10:00","661","661","0","50"
"24.11.2020 10:00 - 24.11.2020 11:00","1402","1402","0","50"
"24.11.2020 11:00 - 24.11.2020 12:00","1407","1407","0","0"
"24.11.2020 12:00 - 24.11.2020 13:00","865","865","0","0"
"24.11.2020 13:00 - 24.11.2020 14:00","396","396","0","0"
"24.11.2020 14:00 - 24.11.2020 15:00","0","157","0","0"
"24.11.2020 15:00 - 24.11.2020 16:00","0","150","522","746"
"24.11.2020 16:00 - 24.11.2020 17:00","0","0","0","787"
"24.11.2020 17:00 - 24.11.2020 18:00","0","0","2000","2000"
"24.11.2020 18:00 - 24.11.2020 19:00","0","0","2000","2000"
"24.11.2020 19:00 - 24.11.2020 20:00","0","50","2000","2000"
"24.11.2020 20:00 - 24.11.2020 21:00","0","112","2000","2000"
"24.11.2020 21:00 - 24.11.2020 22:00","0","126","2000","2000"
"24.11.2020 22:00 - 24.11.2020 23:00","0","75","2000","2000"
"24.11.2020 23:00 - 25.11.2020 00:00","0","16","1823","1823"
"25.11.2020 00:00 - 25.11.2020 01:00","0","495","2000","2000"
"25.11.2020 01:00 - 25.11.2020 02:00","0","494","2000","2000"
"25.11.2020 02:00 - 25.11.2020 03:00","0","494","2000","2000"
"25.11.2020 03:00 - 25.11.2020 04:00","0","494","2000","2000"
"25.11.2020 04:00 - 25.11.2020 05:00","0","494","2000","2000"
"25.11.2020 05:00 - 25.11.2020 06:00","0","192","1694","1694"
"25.11.2020 06:00 - 25.11.2020 07:00","0","0","1095","1095"
"25.11.2020 07:00 - 25.11.2020 08:00","0","0","1641","1994"
"25.11.2020 08:00 - 25.11.2020 09:00","1853","1853","0","1009"
"25.11.2020 09:00 - 25.11.2020 10:00","0","0","0","150"
"25.11.2020 10:00 - 25.11.2020 11:00","0","0","267","417"
"25.11.2020 11:00 - 25.11.2020 12:00","0","25","100","300"
"25.11.2020 12:00 - 25.11.2020 13:00","0","75","673","773"
"25.11.2020 13:00 - 25.11.2020 14:00","0","75","2000","2000"
"25.11.2020 14:00 - 25.11.2020 15:00","0","0","1714","1814"
"25.11.2020 15:00 - 25.11.2020 16:00","0","0","1201","1401"
"25.11.2020 16:00 - 25.11.2020 17:00","0","0","1644","1893"
"25.11.2020 17:00 - 25.11.2020 18:00","0","0","2000","2000"
"25.11.2020 18:00 - 25.11.2020 19:00","0","0","2000","2000"
"25.11.2020 19:00 - 25.11.2020 20:00","0","0","2000","2000"
"25.11.2020 20:00 - 25.11.2020 21:00","0","0","2000","2000"
"25.11.2020 21:00 - 25.11.2020 22:00","0","0","2000","2000"
"25.11.2020 22:00 - 25.11.2020 23:00","0","0","2000","2000"
"25.11.2020 23:00 - 26.11.2020 00:00","0","0","2000","2000"
"26.11.2020 00:00 - 26.11.2020 01:00","0","0","2000","2000"
"26.11.2020 01:00 - 26.11.2020 02:00","0","0","2000","2000"
"26.11.2020 02:00 - 26.11.2020 03:00","0","0","2000","2000"
"26.11.2020 03:00 - 26.11.2020 04:00","0","0","2000","2000"
"26.11.2020 04:00 - 26.11.2020 05:00","0","0","2000","2000"
"26.11.2020 05:00 - 26.11.2020 06:00","0","0","2000","2000"
"26.11.2020 06:00 - 26.11.2020 07:00","0","991","791","791"
"26.11.2020 07:00 - 26.11.2020 08:00","0","1221","41","41"
"26.11.2020 08:00 - 26.11.2020 09:00","0","525","756","756"
"26.11.2020 09:00 - 26.11.2020 10:00","0","500","2000","2000"
"26.11.2020 10:00 - 26.11.2020 11:00","0","500","2000","2000"
"26.11.2020 11:00 - 26.11.2020 12:00","0","825","2000","2000"
"26.11.2020 12:00 - 26.11.2020 13:00","0","648","2000","2000"
"26.11.2020 13:00 - 26.11.2020 14:00","0","598","2000","2000"
"26.11.2020 14:00 - 26.11.2020 15:00","0","1143","2000","2000"
"26.11.2020 15:00 - 26.11.2020 16:00","0","1011","2000","2000"
"26.11.2020 16:00 - 26.11.2020 17:00","40","140","2040","2040"
"26.11.2020 17:00 - 26.11.2020 18:00","40","40","2040","2040"
"26.11.2020 18:00 - 26.11.2020 19:00","40","40","2040","2040"
"26.11.2020 19:00 - 26.11.2020 20:00","40","40","2040","2040"
"26.11.2020 20:00 - 26.11.2020 21:00","0","108","2000","2000"
"26.11.2020 21:00 - 26.11.2020 22:00","0","18","2000","2000"
"26.11.2020 22:00 - 26.11.2020 23:00","0","203","2000","2000"
"26.11.2020 23:00 - 27.11.2020 00:00","0","268","2000","2000"
"27.11.2020 00:00 - 27.11.2020 01:00","0","0","2000","2000"
"27.11.2020 01:00 - 27.11.2020 02:00","0","0","2000","2000"
"27.11.2020 02:00 - 27.11.2020 03:00","0","0","2000","2000"
"27.11.2020 03:00 - 27.11.2020 04:00","0","0","2000","2000"
"27.11.2020 04:00 - 27.11.2020 05:00","0","0","728","728"
"27.11.2020 05:00 - 27.11.2020 06:00","0","0","0","0"
"27.11.2020 06:00 - 27.11.2020 07:00","1893","1893","0","1851"
"27.11.2020 07:00 - 27.11.2020 08:00","985","985","0","1742"
"27.11.2020 08:00 - 27.11.2020 09:00","313","313","0","1691"
"27.11.2020 09:00 - 27.11.2020 10:00","0","0","148","148"
"27.11.2020 10:00 - 27.11.2020 11:00","0","0","1571","1571"
"27.11.2020 11:00 - 27.11.2020 12:00","0","0","1742","1742"
"27.11.2020 12:00 - 27.11.2020 13:00","0","0","2000","2000"
"27.11.2020 13:00 - 27.11.2020 14:00","0","0","2000","2000"
"27.11.2020 14:00 - 27.11.2020 15:00","0","21","2000","2000"
"27.11.2020 15:00 - 27.11.2020 16:00","0","21","2000","2000"
"27.11.2020 16:00 - 27.11.2020 17:00","0","0","2000","2000"
"27.11.2020 17:00 - 27.11.2020 18:00","0","0","2000","2000"
"27.11.2020 18:00 - 27.11.2020 19:00","0","0","2000","2000"
"27.11.2020 19:00 - 27.11.2020 20:00","0","0","2000","2000"
"27.11.2020 20:00 - 27.11.2020 21:00","0","0","2000","2000"
"27.11.2020 21:00 - 27.11.2020 22:00","0","0","2000","2000"
"27.11.2020 22:00 - 27.11.2020 23:00","0","0","2000","2000"
"27.11.2020 23:00 - 28.11.2020 00:00","0","0","0","11"
"28.11.2020 00:00 - 28.11.2020 01:00","0","0","2000","2000"
"28.11.2020 01:00 - 28.11.2020 02:00","0","0","2000","2000"
"28.11.2020 02:00 - 28.11.2020 03:00","0","0","2000","2000"
"28.11.2020 03:00 - 28.11.2020 04:00","0","99","2000","2000"
"28.11.2020 04:00 - 28.11.2020 05:00","0","98","2000","2000"
"28.11.2020 05:00 - 28.11.2020 06:00","0","98","2000","2000"
"28.11.2020 06:00 - 28.11.2020 07:00","0","200","2000","2000"
"28.11.2020 07:00 - 28.11.2020 08:00","0","501","2000","2000"
"28.11.2020 08:00 - 28.11.2020 09:00","0","0","118","118"
"28.11.2020 09:00 - 28.11.2020 10:00","0","0","1598","1598"
"28.11.2020 10:00 - 28.11.2020 11:00","0","0","2000","2000"
"28.11.2020 11:00 - 28.11.2020 12:00","0","0","2000","2000"
"28.11.2020 12:00 - 28.11.2020 13:00","0","0","2000","2000"
"28.11.2020 13:00 - 28.11.2020 14:00","0","0","2000","2000"
"28.11.2020 14:00 - 28.11.2020 15:00","0","0","2000","2000"
"28.11.2020 15:00 - 28.11.2020 16:00","0","0","2000","2000"
"28.11.2020 16:00 - 28.11.2020 17:00","0","0","2000","2000"
"28.11.2020 17:00 - 28.11.2020 18:00","0","0","2000","2000"
"28.11.2020 18:00 - 28.11.2020 19:00","0","0","2000","2000"
"28.11.2020 19:00 - 28.11.2020 20:00","0","0","2000","2000"
"28.11.2020 20:00 - 28.11.2020 21:00","0","0","2000","2000"
"28.11.2020 21:00 - 28.11.2020 22:00","0","0","2000","2000"
"28.11.2020 22:00 - 28.11.2020 23:00","0","0","2000","2000"
"28.11.2020 23:00 - 29.11.2020 00:00","0","0","1921","1921"
"29.11.2020 00:00 - 29.11.2020 01:00","0","0","2000","2000"
"29.11.2020 01:00 - 29.11.2020 02:00","0","0","2000","2000"
"29.11.2020 02:00 - 29.11.2020 03:00","0","40","2000","2000"
"29.11.2020 03:00 - 29.11.2020 04:00","0","99","2000","2000"
"29.11.2020 04:00 - 29.11.2020 05:00","0","99","2000","2000"
"29.11.2020 05:00 - 29.11.2020 06:00","0","99","2000","2000"
"29.11.2020 06:00 - 29.11.2020 07:00","0","99","2000","2000"
"29.11.2020 07:00 - 29.11.2020 08:00","0","40","2000","2000"
"29.11.2020 08:00 - 29.11.2020 09:00","0","0","2000","2000"
"29.11.2020 09:00 - 29.11.2020 10:00","0","0","2000","2000"
"29.11.2020 10:00 - 29.11.2020 11:00","0","0","2000","2000"
"29.11.2020 11:00 - 29.11.2020 12:00","0","0","2000","2000"
"29.11.2020 12:00 - 29.11.2020 13:00","0","0","2000","2000"
"29.11.2020 13:00 - 29.11.2020 14:00","0","0","2000","2000"
"29.11.2020 14:00 - 29.11.2020 15:00","0","0","2000","2000"
"29.11.2020 15:00 - 29.11.2020 16:00","0","0","2000","2000"
"29.11.2020 16:00 - 29.11.2020 17:00","0","0","2000","2000"
"29.11.2020 17:00 - 29.11.2020 18:00","0","0","2000","2000"
"29.11.2020 18:00 - 29.11.2020 19:00","0","0","2000","2000"
"29.11.2020 19:00 - 29.11.2020 20:00","0","0","2000","2000"
"29.11.2020 20:00 - 29.11.2020 21:00","0","0","2000","2000"
"29.11.2020 21:00 - 29.11.2020 22:00","0","0","2000","2000"
"29.11.2020 22:00 - 29.11.2020 23:00","0","53","2000","2000"
"29.11.2020 23:00 - 30.11.2020 00:00","0","63","2000","2000"
"30.11.2020 00:00 - 30.11.2020 01:00","0","98","2000","2000"
"30.11.2020 01:00 - 30.11.2020 02:00","0","98","2000","2000"
"30.11.2020 02:00 - 30.11.2020 03:00","0","98","2000","2000"
"30.11.2020 03:00 - 30.11.2020 04:00","0","298","2000","2000"
"30.11.2020 04:00 - 30.11.2020 05:00","0","200","1104","1104"
"30.11.2020 05:00 - 30.11.2020 06:00","800","1000","0","0"
"30.11.2020 06:00 - 30.11.2020 07:00","2000","2000","0","865"
"30.11.2020 07:00 - 30.11.2020 08:00","2000","2000","0","1071"
"30.11.2020 08:00 - 30.11.2020 09:00","2000","2000","0","1724"
"30.11.2020 09:00 - 30.11.2020 10:00","2000","2000","0","1114"
"30.11.2020 10:00 - 30.11.2020 11:00","1293","1293","0","354"
"30.11.2020 11:00 - 30.11.2020 12:00","1513","1513","0","359"
"30.11.2020 12:00 - 30.11.2020 13:00","1631","1631","0","465"
"30.11.2020 13:00 - 30.11.2020 14:00","1102","1275","0","0"
"30.11.2020 14:00 - 30.11.2020 15:00","1471","1471","0","589"
"30.11.2020 15:00 - 30.11.2020 16:00","1518","1518","0","587"
"30.11.2020 16:00 - 30.11.2020 17:00","807","1057","0","407"
"30.11.2020 17:00 - 30.11.2020 18:00","0","127","0","1417"
"30.11.2020 18:00 - 30.11.2020 19:00","0","464","2000","2000"
"30.11.2020 19:00 - 30.11.2020 20:00","0","639","1138","1138"
"30.11.2020 20:00 - 30.11.2020 21:00","0","300","1740","1740"
"30.11.2020 21:00 - 30.11.2020 22:00","0","249","2000","2000"
"30.11.2020 22:00 - 30.11.2020 23:00","0","450","1660","1660"
"30.11.2020 23:00 - 01.12.2020 00:00","0","400","0","0"
"01.12.2020 00:00 - 01.12.2020 01:00","0","0","1127","1127"
"01.12.2020 01:00 - 01.12.2020 02:00","0","396","2000","2000"
"01.12.2020 02:00 - 01.12.2020 03:00","0","396","2000","2000"
"01.12.2020 03:00 - 01.12.2020 04:00","0","395","2000","2000"
"01.12.2020 04:00 - 01.12.2020 05:00","0","394","2000","2000"
"01.12.2020 05:00 - 01.12.2020 06:00","0","64","1663","1663"
"01.12.2020 06:00 - 01.12.2020 07:00","0","0","317","1527"
"01.12.2020 07:00 - 01.12.2020 08:00","911","911","0","0"
"01.12.2020 08:00 - 01.12.2020 09:00","2000","2000","0","247"
"01.12.2020 09:00 - 01.12.2020 10:00","822","822","0","0"
"01.12.2020 10:00 - 01.12.2020 11:00","400","400","0","0"
"01.12.2020 11:00 - 01.12.2020 12:00","747","747","0","0"
"01.12.2020 12:00 - 01.12.2020 13:00","1499","1499","0","330"
"01.12.2020 13:00 - 01.12.2020 14:00","1602","1602","0","304"
"01.12.2020 14:00 - 01.12.2020 15:00","1526","1526","0","815"
"01.12.2020 15:00 - 01.12.2020 16:00","1212","1212","0","709"
"01.12.2020 16:00 - 01.12.2020 17:00","0","45","132","638"
"01.12.2020 17:00 - 01.12.2020 18:00","0","568","2000","2000"
"01.12.2020 18:00 - 01.12.2020 19:00","0","293","2000","2000"
"01.12.2020 19:00 - 01.12.2020 20:00","0","293","2000","2000"
"01.12.2020 20:00 - 01.12.2020 21:00","0","150","2000","2000"
"01.12.2020 21:00 - 01.12.2020 22:00","0","183","1748","1748"
"01.12.2020 22:00 - 01.12.2020 23:00","0","0","2000","2000"
"01.12.2020 23:00 - 02.12.2020 00:00","0","0","2000","2000"
"02.12.2020 00:00 - 02.12.2020 01:00","0","44","1944","1944"
"02.12.2020 01:00 - 02.12.2020 02:00","0","198","2000","2000"
"02.12.2020 02:00 - 02.12.2020 03:00","0","248","2000","2000"
"02.12.2020 03:00 - 02.12.2020 04:00","0","248","2000","2000"
"02.12.2020 04:00 - 02.12.2020 05:00","0","50","1711","1711"
"02.12.2020 05:00 - 02.12.2020 06:00","0","50","209","209"
"02.12.2020 06:00 - 02.12.2020 07:00","2000","2000","0","607"
"02.12.2020 07:00 - 02.12.2020 08:00","2000","2000","0","959"
"02.12.2020 08:00 - 02.12.2020 09:00","2000","2000","0","1595"
"02.12.2020 09:00 - 02.12.2020 10:00","2000","2000","0","1638"
"02.12.2020 10:00 - 02.12.2020 11:00","2000","2000","0","1554"
"02.12.2020 11:00 - 02.12.2020 12:00","2000","2000","0","1533"
"02.12.2020 12:00 - 02.12.2020 13:00","2000","2000","0","1912"
"02.12.2020 13:00 - 02.12.2020 14:00","2000","2000","0","1913"
"02.12.2020 14:00 - 02.12.2020 15:00","2000","2000","0","1216"
"02.12.2020 15:00 - 02.12.2020 16:00","2000","2000","0","1159"
"02.12.2020 16:00 - 02.12.2020 17:00","2000","2000","0","1966"
"02.12.2020 17:00 - 02.12.2020 18:00","2000","2000","0","2470"
"02.12.2020 18:00 - 02.12.2020 19:00","1934","1934","0","1924"
"02.12.2020 19:00 - 02.12.2020 20:00","2000","2000","0","1620"
"02.12.2020 20:00 - 02.12.2020 21:00","1333","1333","0","1264"
"02.12.2020 21:00 - 02.12.2020 22:00","0","0","192","1119"
"02.12.2020 22:00 - 02.12.2020 23:00","0","0","0","384"
"02.12.2020 23:00 - 03.12.2020 00:00","2000","2000","0","30"
"03.12.2020 00:00 - 03.12.2020 01:00","0","77","639","639"
"03.12.2020 01:00 - 03.12.2020 02:00","0","150","1450","1450"
"03.12.2020 02:00 - 03.12.2020 03:00","0","142","1705","1705"
"03.12.2020 03:00 - 03.12.2020 04:00","0","0","1489","1489"
"03.12.2020 04:00 - 03.12.2020 05:00","0","0","1546","1546"
"03.12.2020 05:00 - 03.12.2020 06:00","0","0","1480","1480"
"03.12.2020 06:00 - 03.12.2020 07:00","200","282","1297","1297"
"03.12.2020 07:00 - 03.12.2020 08:00","400","650","0","306"
"03.12.2020 08:00 - 03.12.2020 09:00","2000","2000","0","1518"
"03.12.2020 09:00 - 03.12.2020 10:00","0","0","0","404"
"03.12.2020 10:00 - 03.12.2020 11:00","0","0","1494","1494"
"03.12.2020 11:00 - 03.12.2020 12:00","0","0","1041","1052"
"03.12.2020 12:00 - 03.12.2020 13:00","0","0","367","498"
"03.12.2020 13:00 - 03.12.2020 14:00","0","0","945","1045"
"03.12.2020 14:00 - 03.12.2020 15:00","0","0","1321","1671"
"03.12.2020 15:00 - 03.12.2020 16:00","0","0","2000","2000"
"03.12.2020 16:00 - 03.12.2020 17:00","0","0","2000","2000"
"03.12.2020 17:00 - 03.12.2020 18:00","0","0","2000","2000"
"03.12.2020 18:00 - 03.12.2020 19:00","0","0","2000","2000"
"03.12.2020 19:00 - 03.12.2020 20:00","0","0","2000","2000"
"03.12.2020 20:00 - 03.12.2020 21:00","0","0","2000","2000"
"03.12.2020 21:00 - 03.12.2020 22:00","0","0","2000","2000"
"03.12.2020 22:00 - 03.12.2020 23:00","0","0","2000","2000"
"03.12.2020 23:00 - 04.12.2020 00:00","0","0","2000","2000"
"04.12.2020 00:00 - 04.12.2020 01:00","0","0","2000","2000"
"04.12.2020 01:00 - 04.12.2020 02:00","0","99","2000","2000"
"04.12.2020 02:00 - 04.12.2020 03:00","0","99","2000","2000"
"04.12.2020 03:00 - 04.12.2020 04:00","0","297","2000","2000"
"04.12.2020 04:00 - 04.12.2020 05:00","0","297","2000","2000"
"04.12.2020 05:00 - 04.12.2020 06:00","0","0","1273","1273"
"04.12.2020 06:00 - 04.12.2020 07:00","20","20","348","398"
"04.12.2020 07:00 - 04.12.2020 08:00","0","0","100","100"
"04.12.2020 08:00 - 04.12.2020 09:00","2000","2000","0","1012"
"04.12.2020 09:00 - 04.12.2020 10:00","478","528","0","0"
"04.12.2020 10:00 - 04.12.2020 11:00","0","75","767","767"
"04.12.2020 11:00 - 04.12.2020 12:00","0","853","547","547"
"04.12.2020 12:00 - 04.12.2020 13:00","0","955","47","47"
"04.12.2020 13:00 - 04.12.2020 14:00","0","955","252","252"
"04.12.2020 14:00 - 04.12.2020 15:00","302","1152","0","0"
"04.12.2020 15:00 - 04.12.2020 16:00","493","1313","0","0"
"04.12.2020 16:00 - 04.12.2020 17:00","589","937","0","0"
"04.12.2020 17:00 - 04.12.2020 18:00","0","301","1831","1831"
"04.12.2020 18:00 - 04.12.2020 19:00","0","423","2000","2000"
"04.12.2020 19:00 - 04.12.2020 20:00","123","379","0","1013"
"04.12.2020 20:00 - 04.12.2020 21:00","0","355","1347","1347"
"04.12.2020 21:00 - 04.12.2020 22:00","0","340","704","704"
"04.12.2020 22:00 - 04.12.2020 23:00","0","290","927","927"
"04.12.2020 23:00 - 05.12.2020 00:00","1399","1719","0","331"
"05.12.2020 00:00 - 05.12.2020 01:00","0","351","348","348"
"05.12.2020 01:00 - 05.12.2020 02:00","0","375","1227","1227"
"05.12.2020 02:00 - 05.12.2020 03:00","0","373","1972","1972"
"05.12.2020 03:00 - 05.12.2020 04:00","0","558","1915","1915"
"05.12.2020 04:00 - 05.12.2020 05:00","0","537","1878","1878"
"05.12.2020 05:00 - 05.12.2020 06:00","0","564","1828","1828"
"05.12.2020 06:00 - 05.12.2020 07:00","0","246","877","877"
"05.12.2020 07:00 - 05.12.2020 08:00","0","274","1551","1551"
"05.12.2020 08:00 - 05.12.2020 09:00","2348","2348","348","854"
"05.12.2020 09:00 - 05.12.2020 10:00","0","0","150","959"
"05.12.2020 10:00 - 05.12.2020 11:00","0","0","0","8"
"05.12.2020 11:00 - 05.12.2020 12:00","0","0","1258","1438"
"05.12.2020 12:00 - 05.12.2020 13:00","0","0","2000","2000"
"05.12.2020 13:00 - 05.12.2020 14:00","0","0","2000","2000"
"05.12.2020 14:00 - 05.12.2020 15:00","0","0","2000","2000"
"05.12.2020 15:00 - 05.12.2020 16:00","0","0","2000","2000"
"05.12.2020 16:00 - 05.12.2020 17:00","0","0","2000","2000"
"05.12.2020 17:00 - 05.12.2020 18:00","0","0","2000","2000"
"05.12.2020 18:00 - 05.12.2020 19:00","0","0","2000","2000"
"05.12.2020 19:00 - 05.12.2020 20:00","0","0","2000","2000"
"05.12.2020 20:00 - 05.12.2020 21:00","0","0","2000","2000"
"05.12.2020 21:00 - 05.12.2020 22:00","0","0","2000","2000"
"05.12.2020 22:00 - 05.12.2020 23:00","0","0","1757","1757"
"05.12.2020 23:00 - 06.12.2020 00:00","0","0","748","748"
"06.12.2020 00:00 - 06.12.2020 01:00","0","25","2000","2000"
"06.12.2020 01:00 - 06.12.2020 02:00","0","0","2000","2000"
"06.12.2020 02:00 - 06.12.2020 03:00","0","0","2000","2000"
"06.12.2020 03:00 - 06.12.2020 04:00","0","0","2000","2000"
"06.12.2020 04:00 - 06.12.2020 05:00","0","0","2000","2000"
"06.12.2020 05:00 - 06.12.2020 06:00","0","0","2000","2000"
"06.12.2020 06:00 - 06.12.2020 07:00","0","0","2000","2000"
"06.12.2020 07:00 - 06.12.2020 08:00","0","0","2000","2000"
"06.12.2020 08:00 - 06.12.2020 09:00","0","200","0","130"
"06.12.2020 09:00 - 06.12.2020 10:00","0","235","486","486"
"06.12.2020 10:00 - 06.12.2020 11:00","0","150","1829","1829"
"06.12.2020 11:00 - 06.12.2020 12:00","0","121","2000","2000"
"06.12.2020 12:00 - 06.12.2020 13:00","0","0","2000","2000"
"06.12.2020 13:00 - 06.12.2020 14:00","0","0","2000","2000"
"06.12.2020 14:00 - 06.12.2020 15:00","0","0","2000","2000"
"06.12.2020 15:00 - 06.12.2020 16:00","0","0","2000","2000"
"06.12.2020 16:00 - 06.12.2020 17:00","0","0","2000","2000"
"06.12.2020 17:00 - 06.12.2020 18:00","0","0","2000","2000"
"06.12.2020 18:00 - 06.12.2020 19:00","0","0","2000","2000"
"06.12.2020 19:00 - 06.12.2020 20:00","0","0","2000","2000"
"06.12.2020 20:00 - 06.12.2020 21:00","0","0","2000","2000"
"06.12.2020 21:00 - 06.12.2020 22:00","0","0","2000","2000"
"06.12.2020 22:00 - 06.12.2020 23:00","0","0","1278","1378"
"06.12.2020 23:00 - 07.12.2020 00:00","0","100","0","100"
"07.12.2020 00:00 - 07.12.2020 01:00","0","992","2000","2000"
"07.12.2020 01:00 - 07.12.2020 02:00","0","0","2000","2000"
"07.12.2020 02:00 - 07.12.2020 03:00","0","0","2000","2000"
"07.12.2020 03:00 - 07.12.2020 04:00","0","0","2000","2000"
"07.12.2020 04:00 - 07.12.2020 05:00","0","0","2000","2000"
"07.12.2020 05:00 - 07.12.2020 06:00","0","0","1636","1658"
"07.12.2020 06:00 - 07.12.2020 07:00","447","817","0","0"
"07.12.2020 07:00 - 07.12.2020 08:00","430","1099","0","0"
"07.12.2020 08:00 - 07.12.2020 09:00","430","430","1263","1263"
"07.12.2020 09:00 - 07.12.2020 10:00","0","0","2000","2000"
"07.12.2020 10:00 - 07.12.2020 11:00","0","0","2000","2000"
"07.12.2020 11:00 - 07.12.2020 12:00","0","0","2000","2000"
"07.12.2020 12:00 - 07.12.2020 13:00","0","0","2000","2000"
"07.12.2020 13:00 - 07.12.2020 14:00","0","0","2000","2000"
"07.12.2020 14:00 - 07.12.2020 15:00","0","0","2000","2000"
"07.12.2020 15:00 - 07.12.2020 16:00","0","0","2000","2000"
"07.12.2020 16:00 - 07.12.2020 17:00","0","0","2000","2000"
"07.12.2020 17:00 - 07.12.2020 18:00","0","0","2000","2000"
"07.12.2020 18:00 - 07.12.2020 19:00","0","0","2000","2000"
"07.12.2020 19:00 - 07.12.2020 20:00","0","0","1166","2000"
"07.12.2020 20:00 - 07.12.2020 21:00","0","0","1657","1657"
"07.12.2020 21:00 - 07.12.2020 22:00","0","0","862","962"
"07.12.2020 22:00 - 07.12.2020 23:00","95","95","0","500"
"07.12.2020 23:00 - 08.12.2020 00:00","2000","2000","0","425"
"08.12.2020 00:00 - 08.12.2020 01:00","0","0","123","123"
"08.12.2020 01:00 - 08.12.2020 02:00","0","0","801","801"
"08.12.2020 02:00 - 08.12.2020 03:00","0","0","1402","1402"
"08.12.2020 03:00 - 08.12.2020 04:00","0","0","1524","1524"
"08.12.2020 04:00 - 08.12.2020 05:00","0","0","1231","1231"
"08.12.2020 05:00 - 08.12.2020 06:00","0","0","707","707"
"08.12.2020 06:00 - 08.12.2020 07:00","1404","1404","0","410"
"08.12.2020 07:00 - 08.12.2020 08:00","1354","1354","0","706"
"08.12.2020 08:00 - 08.12.2020 09:00","302","302","0","384"
"08.12.2020 09:00 - 08.12.2020 10:00","0","0","1855","1950"
"08.12.2020 10:00 - 08.12.2020 11:00","0","0","2000","2000"
"08.12.2020 11:00 - 08.12.2020 12:00","0","0","1127","1200"
"08.12.2020 12:00 - 08.12.2020 13:00","0","0","962","1012"
"08.12.2020 13:00 - 08.12.2020 14:00","0","0","1318","1368"
"08.12.2020 14:00 - 08.12.2020 15:00","0","0","1091","1901"
"08.12.2020 15:00 - 08.12.2020 16:00","0","0","335","1899"
"08.12.2020 16:00 - 08.12.2020 17:00","0","0","830","1900"
"08.12.2020 17:00 - 08.12.2020 18:00","0","0","2000","2000"
"08.12.2020 18:00 - 08.12.2020 19:00","0","0","2000","2000"
"08.12.2020 19:00 - 08.12.2020 20:00","0","0","2000","2000"
"08.12.2020 20:00 - 08.12.2020 21:00","0","0","1928","1948"
"08.12.2020 21:00 - 08.12.2020 22:00","0","0","0","275"
"08.12.2020 22:00 - 08.12.2020 23:00","1492","1492","0","566"
"08.12.2020 23:00 - 09.12.2020 00:00","2000","2000","0","670"
"09.12.2020 00:00 - 09.12.2020 01:00","0","0","609","911"
"09.12.2020 01:00 - 09.12.2020 02:00","0","0","832","1084"
"09.12.2020 02:00 - 09.12.2020 03:00","0","0","766","1048"
"09.12.2020 03:00 - 09.12.2020 04:00","0","0","692","692"
"09.12.2020 04:00 - 09.12.2020 05:00","0","0","1472","1472"
"09.12.2020 05:00 - 09.12.2020 06:00","0","0","0","0"
"09.12.2020 06:00 - 09.12.2020 07:00","580","602","0","508"
"09.12.2020 07:00 - 09.12.2020 08:00","2000","2000","0","1013"
"09.12.2020 08:00 - 09.12.2020 09:00","2000","2000","0","1013"
"09.12.2020 09:00 - 09.12.2020 10:00","65","165","0","704"
"09.12.2020 10:00 - 09.12.2020 11:00","0","0","659","963"
"09.12.2020 11:00 - 09.12.2020 12:00","0","0","458","765"
"09.12.2020 12:00 - 09.12.2020 13:00","0","0","1073","1372"
"09.12.2020 13:00 - 09.12.2020 14:00","0","0","1780","1780"
"09.12.2020 14:00 - 09.12.2020 15:00","0","0","1405","1405"
"09.12.2020 15:00 - 09.12.2020 16:00","0","0","1646","1646"
"09.12.2020 16:00 - 09.12.2020 17:00","0","0","1499","1657"
"09.12.2020 17:00 - 09.12.2020 18:00","0","0","2000","2000"
"09.12.2020 18:00 - 09.12.2020 19:00","0","0","2000","2000"
"09.12.2020 19:00 - 09.12.2020 20:00","0","0","2000","2000"
"09.12.2020 20:00 - 09.12.2020 21:00","0","587","2000","2000"
"09.12.2020 21:00 - 09.12.2020 22:00","0","558","1418","1418"
"09.12.2020 22:00 - 09.12.2020 23:00","0","452","0","0"
"09.12.2020 23:00 - 10.12.2020 00:00","2000","2000","0","0"
"10.12.2020 00:00 - 10.12.2020 01:00","0","216","2000","2000"
"10.12.2020 01:00 - 10.12.2020 02:00","0","274","2000","2000"
"10.12.2020 02:00 - 10.12.2020 03:00","0","274","2000","2000"
"10.12.2020 03:00 - 10.12.2020 04:00","0","374","2000","2000"
"10.12.2020 04:00 - 10.12.2020 05:00","0","470","2000","2000"
"10.12.2020 05:00 - 10.12.2020 06:00","0","370","2000","2000"
"10.12.2020 06:00 - 10.12.2020 07:00","37","1019","0","253"
"10.12.2020 07:00 - 10.12.2020 08:00","2000","2000","0","0"
"10.12.2020 08:00 - 10.12.2020 09:00","2000","2000","0","455"
